id,city,area,geoarea,population,climate_class,builtup_area,income_group,orientation_entropy,walk_prox_poi_mean,walk_prox_poi_median,walk_prox_poi_range,walk_prox_poi_std,walk_prox_poi_iqr,walk_prox_pub_transport_mean,walk_prox_pub_transport_median,walk_prox_pub_transport_range,walk_prox_pub_transport_std,walk_prox_pub_transport_iqr,walk_circuity,walk_street_len_mean,walk_street_len_median,walk_street_len_range,walk_street_len_std,walk_street_len_iqr,walk_street_density,walk_street_len_total,walk_link_node_ratio,walk_intersection_density,walk_intersection_count,bike_prox_poi_mean,bike_prox_poi_median,bike_prox_poi_range,bike_prox_poi_std,bike_prox_poi_iqr,bike_slope_mean,bike_slope_median,bike_slope_range,bike_slope_std,bike_slope_iqr,bike_circuity,bike_street_len_mean,bike_street_len_median,bike_street_len_range,bike_street_len_std,bike_street_len_iqr,bike_street_density,bike_street_len_total,bike_link_node_ratio,bike_intersection_density,bike_intersection_count
52,chisinau,101,EU,450580.9625,25,23.535976,Upper Middle,3.54538321,32.45414365,35,52,11.05921833,12,4.683877449,4,23,4.164325089,8,1.078839377,57.77197884,37.64694362,1118.974227,61.24029936,52.26905616,22877.70362,2310648.066,1.296132597,350.9306931,35444,48.59258778,50,59,9.484574963,10,0.04508075,0.029160371,0.996796237,0.060891916,0.061921899,1.09077513,71.81110408,52.06920729,1118.974227,67.86235054,61.94375846,36807.81235,3717589.047,1.266449935,166.4158416,16808
61,moscow,1545,EU,14384081.55,26,288.82124,Upper Middle,3.574404357,33.67195174,35,62,12.09054675,14,8.818467154,8,63,6.973100753,9,1.07003893,54.20489817,34.13389987,3626.332741,64.25996302,45.19223631,22978.94741,35502473.75,1.379331022,344.6355987,532462,48.74948355,50,76,13.26460913,12,0.031851976,0.019380024,0.99674378,0.046530247,0.043669969,1.105308266,76.74915335,51.77628277,3985.20319,83.80484077,67.68674029,30338.56775,46873087.18,1.287011015,132.6912621,205008
42,berlin,681,EU,3549996.965,15,149.406188,High income,3.571966632,33.80666813,34,62,12.60598919,17,8.344242465,7,88,7.361661406,9,1.041768554,51.6094496,33.27276405,1884.807694,55.03910963,45.33734298,24407.63199,16621597.38,1.295221699,410.4963289,279548,50.94411078,48,79,13.14858053,17,0.031548897,0.011662339,0.999230138,0.057271545,0.040528635,1.051371244,64.65086131,42.21703691,2550.799595,71.44032807,60.174485,27437.50276,18684939.38,1.186609387,157.0851689,106975
68,bern,54,EU,193473.7685,15,9.097577,High income,3.566949857,33.97874636,34,60,12.65511699,16,6.919138083,6,80,7.7128327,6,1.055651964,51.66044609,35.14948803,1495.962401,53.73257389,42.37754879,25353.79893,1369105.142,1.238629304,442.2962963,23884,52.68537378,58,65,12.37411728,19,0.049268352,0.028763351,0.985437063,0.072841495,0.064510478,1.059050144,67.02401757,46.41891816,1495.960158,67.62276009,55.53776754,36163.18104,1952811.776,1.235608523,184.2222222,9948
69,kyiv,410,EU,2575199.121,26,83.978698,Lower Middle,3.567670518,32.34941446,34,59,10.99588487,11,6.528057572,6,40,5.787367684,8,1.071019768,56.07983555,35.89249922,2774.672842,64.69942129,47.7186081,24007.7776,9843188.815,1.385934638,344.5536585,141267,47.51255214,49,70,12.38284309,12,0.032343632,0.018648172,0.993940824,0.048298575,0.04360484,1.088219123,76.70003191,53.39932992,2805.569218,81.19602176,66.02434178,32846.8822,13467221.7,1.280062441,139.7121951,57282
32,minsk,245,EU,2093511.951,26,53.75673,Upper Middle,3.570101027,33.21826361,34,59,9.373317318,11,6.74606614,6,56,4.93138621,6,1.071830059,45.19379258,28.75587458,2943.843683,50.45801265,36.44978636,32296.22203,7912574.398,1.396138775,606.077551,148489,48.66183669,52,65,12.04865884,11,0.033233861,0.017093686,0.984115634,0.054057834,0.045696123,1.083719061,58.56101442,38.97141539,2943.843665,61.58118528,52.38079714,49194.83748,12052735.18,1.338456362,282.4163265,69192
31,vienna,325,EU,2056564.784,15,77.679108,High income,3.523059584,32.83021202,33,64,14.04835753,20,8.92702044,8,68,7.138968129,9,1.056372778,54.82384817,34.69450612,1655.241515,62.55083291,48.19107872,22376.56449,7272383.46,1.341244575,364.7507692,118544,51.78606774,51,83,15.80523379,19,0.038470792,0.019876294,0.982355869,0.062054859,0.050529584,1.050920025,77.28494289,54.10098558,1655.241562,82.59381852,72.65367309,27167.44092,8829418.301,1.350369762,133.0953846,43256
37,prague,263,EU,1201277.711,26,53.089616,High income,3.511243891,32.73062277,33,65,12.04903527,14,4.939536196,4,40,4.327224459,5,1.072827271,52.57111709,33.0266524,2317.953461,61.34010897,45.94294084,26281.36085,6911997.903,1.306442622,451.9505703,118863,50.09784907,50,79,14.7317704,14,0.045422057,0.026576066,0.997581049,0.067309116,0.059706011,1.068528977,72.86460603,49.98704849,2945.096574,78.59844551,66.80732871,31709.40211,8339572.754,1.276759023,152.7528517,40174
44,budapest,368,EU,1743875.314,25,87.705427,High income,3.526906746,31.40144183,33,73,13.66639347,17,6.758289475,5,57,6.495689336,7,1.043249649,65.37162635,41.5780202,1515.633096,70.42543103,63.32683125,18342.0704,6749881.907,1.367561968,228.6358696,84138,50.53415812,49,90,15.33212497,14,0.034344858,0.017469589,0.98596496,0.055984452,0.044165012,1.0446012,85.44563556,62.69872528,1625.974504,85.32124524,79.15648932,28608.03467,10527756.76,1.383974695,117.7826087,43344
60,bucharest,260,EU,1971350.247,25,69.868657,High income,3.569485295,29.19567444,33,57,12.69184396,18,8.216790034,7,45,6.924966896,10,1.064995119,66.00873055,44.25352802,2617.907687,70.44119293,55.06160603,18899.0612,4913755.911,1.372348159,217.1653846,56463,47.11397603,50,66,13.65027624,16,0.023050704,0.013226572,0.982313287,0.036630871,0.031713145,1.068850384,75.0020722,51.98397693,2617.906944,77.04642168,61.77887051,28599.73248,7435930.445,1.360603987,141.1576923,36701
65,ljubljana,65,EU,252735.8561,14,13.281124,High income,3.561529421,32.38616053,33,55,11.80314157,15,3.935201837,3,45,4.099582979,4,1.059543,47.59493071,31.19845786,1174.687892,51.11132042,38.11379299,24969.03288,1622987.137,1.274714329,468.6615385,30463,53.30348565,58,66,12.98308916,15,0.03725939,0.014147201,0.935759846,0.068338495,0.046806413,1.067774004,57.12373555,36.99758684,1433.997091,61.7899864,49.22276642,37464.38226,2435184.847,1.186394055,249.0307692,16187
30,tirana,115,EU,995788.7711,8,23.655317,Upper Middle,3.509910959,31.23104775,33,58,14.8688633,23,5.851290093,4,29,5.744015024,10,1.062486509,55.56109838,37.32814771,2228.579348,59.31943446,42.380319,16932.12395,1947194.254,1.210947969,259.7391304,29870,48.33933089,53,63,13.79768745,19,0.044078603,0.024820178,0.997565357,0.068373512,0.057942856,1.062044862,64.1502619,44.46810225,1345.806642,64.16600047,51.44635616,29882.86548,3436529.53,1.160544412,156.4695652,17994
34,sarajevo,61,EU,235739.1356,15,13.422257,Upper Middle,3.564033316,29.28147022,33,50,14.37993246,22,4.381718944,2,32,5.278835566,7,1.091348682,70.31111553,48.92347009,944.149586,70.19155296,62.64303439,17684.97452,1078783.446,1.258877988,212.1803279,12943,43.75067352,46,53,10.95070392,8,0.056320213,0.031481329,0.990416079,0.075908772,0.076638774,1.095069334,74.54289776,53.49134651,944.1470483,72.02138122,63.93997677,31629.40693,1929393.823,1.217976978,137.704918,8400
63,belgrade,191,EU,1200546.585,14,40.176897,Upper Middle,3.570800064,31.75173333,33,61,14.05631465,17,6.043626667,5,37,5.072023379,6,1.054580701,63.24709063,42.27784799,1973.357609,68.30379205,56.3718056,18882.07122,3606475.602,1.299324444,247.4554974,47264,48.74811695,50,67,13.8507379,19,0.044851016,0.027756248,0.99630851,0.060373924,0.062839796,1.05689277,79.29875959,55.93765973,1973.355766,82.86517144,69.81220667,28665.87883,5475182.856,1.267931257,122.026178,23307
43,athens,412,EU,3166757.394,8,115.204997,High income,3.542136558,31.53028874,32,66,12.46425964,16,13.16478398,12,64,9.405297254,13,1.033761392,61.1183736,49.34851558,2219.642975,51.60685582,47.8953418,23658.29937,9747219.34,1.518253139,269.9514563,111220,51.06652876,52,75,11.30216735,12,0.055261496,0.036288607,0.997904289,0.070240603,0.062218243,1.035437306,66.04279416,52.89816958,2219.641756,56.30745304,48.5694767,33495.0778,13799972.05,1.536356798,207.9271845,85666
39,tallinn,121,EU,449860.9731,26,19.237233,High income,3.568683555,30.09159329,31,60,11.76813857,12,8.899484964,8,92,8.354070555,8,1.063849799,46.85479378,31.59544276,1391.336746,48.66693422,38.77984138,22849.26295,2764760.817,1.326748629,426.214876,51572,50.01212302,52,62,11.06417989,16,0.027256857,0.010162803,0.977344017,0.051271561,0.035674928,1.066357833,58.17005551,39.60366995,1622.47619,61.68390226,50.52281881,35835.63866,4336112.278,1.30451291,225.3884298,27272
47,rome,467,EU,2476089.431,8,90.524515,High income,3.579732015,30.02412021,31,61,15.15150458,25,8.537874244,7,75,7.468340788,9,1.097374332,67.13189778,43.0636186,2705.33007,82.85620389,61.85641955,16070.11132,7504741.985,1.302831856,212.1456103,99072,44.43021992,46,74,16.7992941,23,0.044910409,0.026313104,0.990641728,0.067123853,0.05916215,1.093155892,79.74491203,53.35071151,2705.328156,94.60438327,70.6087049,23149.76013,10810937.98,1.336817384,116.5781585,54442
49,vilnius,89,EU,339420.3462,26,17.563325,High income,3.541012684,29.91172082,31,55,10.29535311,11,3.6799024,3,36,3.396372385,4,1.060485836,43.43634837,30.07117704,2327.796784,45.9223849,32.78579279,31123.85178,2770022.808,1.364386399,568.5168539,50598,46.71496003,48,66,15.69915103,20,0.03791289,0.022507508,0.951102301,0.056172207,0.052635062,1.078598758,55.87732594,38.89523379,2327.795806,59.86267485,46.20580726,44301.92978,3942871.75,1.196182553,252,22428
50,luxembourg,40,EU,161302.506,15,8.844863,High income,3.543424359,32.44327009,31,56,12.27799403,19,12.13504393,10,46,8.845082692,13,1.081599596,58.4917269,38.02509893,919.6727286,63.03717587,53.26985425,22272.18731,890887.4924,1.311345982,324.1,12964,49.00354653,53,63,13.76818906,19,0.04291404,0.022288659,0.991798274,0.072800189,0.053718346,1.06993072,73.34723029,50.26740481,1012.152147,76.56746631,66.15754441,30831.50825,1233260.33,1.291549468,157.9,6316
48,riga,147,EU,516896.7559,26,27.230159,High income,3.575579734,29.50038235,30,59,10.60616495,10,4.457672773,4,49,4.517723383,4,1.063766653,44.25680414,28.55204661,1596.76457,47.23152567,35.34500823,24987.3314,3673137.716,1.341790789,522.4489796,76800,46.91324031,47,67,13.49504327,17,0.02470051,0.011128243,0.926879951,0.042594127,0.034516942,1.079395508,57.00510799,39.37918179,2420.532415,59.4627967,48.13931982,34459.39388,5065530.901,1.242263135,205.7823129,30250
59,lisbon,426,EU,1974573.68,9,72.878923,High income,3.57406266,29.76683571,30,63,13.25127598,19,13.74457279,11,100,12.17682554,14,1.107111797,58.1978713,38.0064004,2811.611803,68.89687871,49.808377,19683.72228,8385265.692,1.369427536,266.0352113,113331,46.40099836,47,73,11.36409182,12,0.058421094,0.036113389,0.999948812,0.080394543,0.078566565,1.10360944,70.92241627,47.92361781,3544.464575,80.15423097,61.1766004,29020.42053,12362699.15,1.353276456,158.9929577,67731
62,edinburgh,130,EU,530165.3007,15,26.559961,High income,3.534344112,29.88464907,28,60,12.59390506,15,6.895074857,6,77,6.561364473,7,1.071956184,51.73517281,35.7590056,1771.35737,53.86074382,42.34418625,19678.46788,2558200.825,1.267734267,314.2769231,40856,51.73116729,50,75,14.870137,25,0.031415494,0.017163684,0.999221587,0.053200691,0.042067643,1.071032249,63.154084,43.74213995,1771.352273,65.65715094,53.47022198,30853.68484,4010979.029,1.197731424,163.2538462,21223
53,podgorica,31,EU,152731.3553,14,6.372008,Upper Middle,3.49018699,26.20685365,28,45,11.57195101,19,4.003732187,4,14,3.176281929,4,1.067089131,65.85536699,47.59677202,1138.023517,62.20947235,60.76929866,19784.22686,613311.0328,1.286360552,256.4193548,7949,46.13908691,49,52,8.590322363,7,0.028208302,0.015798451,0.786981159,0.045773074,0.036187663,1.067099409,72.63190287,54.14022371,1138.021893,66.20374388,61.44326956,33530.16652,1039435.162,1.250872137,148.3548387,4599
38,copenhagen,302,EU,1258201.641,15,61.415791,High income,3.5012031,27.9808926,27,68,13.0097796,17,6.448558237,5,56,5.660528835,7,1.066022439,51.59065216,35.43742458,1448.591058,53.24800615,42.36873449,22917.866,6921195.531,1.341219828,366.1788079,110586,49.63339799,46,87,15.47283952,19,0.022865681,0.011612937,0.909275328,0.038351152,0.032474001,1.068820887,62.72482746,43.67171646,1489.229332,63.44032483,53.05300389,34223.03972,10335358,1.263984171,185.1291391,55909
70,london,1649,EU,10408332.24,15,382.426452,High income,3.572089499,28.19813436,27,63,12.73688178,19,8.396511524,6,94,8.505064347,8,1.072290377,58.07562084,38.94380472,3760.847322,63.33093058,48.16170773,19250.64195,31744308.58,1.25831221,287.8726501,474702,46.6771562,46,83,14.08565047,17,0.028956915,0.01446529,0.999718117,0.050139264,0.038958535,1.06524294,64.58129427,43.91884305,3526.386171,71.01083539,54.1105545,29171.39804,48103635.36,1.197391338,163.5979381,269773
55,skopje,95,EU,402733.2785,7,21.704189,Upper Middle,3.556863769,25.44379385,27,58,14.93424532,22,2.636082417,2,13,2.392060361,4,1.067996738,73.84861147,50.97835486,3487.866587,86.55091943,61.00322943,16144.86118,1533761.812,1.294647296,176.5684211,16774,46.67681256,49,68,16.47648197,30,0.029241714,0.016891245,0.951662709,0.045212445,0.037973809,1.073245191,86.48023336,60.18251603,2334.820024,99.78318457,69.40745742,26969.08835,2562063.394,1.252758646,99.85263158,9486
40,helsinki,381,EU,1001124.665,26,49.116045,High income,3.573159501,26.68570013,26,59,11.99354207,15,8.184663106,7,95,7.656342142,7,1.049068327,40.73993695,28.17596318,1349.488574,39.54312109,32.36731786,24736.30597,9424532.575,1.283295707,608.2860892,231757,43.05247226,43,69,11.27873362,10,0.046694903,0.026179822,0.997051967,0.071587899,0.063897316,1.052182055,47.67069688,33.67572388,1349.48807,45.13872372,39.57231766,38945.83327,14838362.48,1.230538332,286.8687664,109297
54,amsterdam,308,EU,1223406.697,15,66.089425,High income,3.556736891,26.33577728,26,61,12.46946423,18,6.29133103,5,66,6.31845621,8,1.058897377,50.91336944,33.62416545,3020.744928,60.8783599,40.56056516,21099.78966,6498735.216,1.382239382,350.8993506,108077,46.53726366,48,77,16.37450353,21,0.02634526,0.011936209,0.978415517,0.047651069,0.034547842,1.073741483,66.61111783,46.09187783,7602.360197,79.54657082,55.50068386,26551.23482,8177780.325,1.311247457,149.9415584,46182
51,valletta,100,EU,366065.5113,8,19.004508,High income,3.572517862,23.47122862,25,42,9.574908228,14,7.4053609,6,45,6.528621081,8,1.084973082,63.9826073,47.52982976,1289.623431,60.41460696,53.92605505,16630.99912,1663099.912,1.329521544,203.37,20337,40.8392283,42,61,9.659021555,11,0.040591487,0.025789858,0.943496993,0.058146197,0.054541409,1.07757904,68.65722823,51.91334682,1289.623431,62.81886335,57.27839979,26617.03424,2661703.424,1.329292077,149.5,14950
67,stockholm,339,EU,1543891.723,26,46.652935,High income,3.574382116,24.88900349,24,58,11.35664497,15,4.94638123,4,38,4.225355275,5,1.066246192,54.71662597,38.01424476,1379.993008,54.13550515,47.30268668,22402.01967,7594284.668,1.330850275,325.9941003,110512,42.05785187,42,68,11.34708687,13,0.040709029,0.023783297,0.976682077,0.062068249,0.054508055,1.068406224,68.72795805,48.73404709,2201.925095,68.16119876,61.04005312,35251.5631,11950279.89,1.311637305,177.3067847,60107
45,reykjavik,97,EU,206894.8836,16,12.197195,High income,3.55346891,23.65647225,23,47,9.714603812,13,8.986949889,8,39,6.541989253,9,1.06736866,49.56436452,35.90331673,1613.282647,52.16785579,41.15051375,20480.81298,1986638.859,1.308226734,346.1649485,33578,42.80432835,43,58,10.21379969,15,0,0,0,0,0,1.068882507,59.52802162,41.54525622,1458.752036,66.02344392,50.59737106,34540.36743,3350415.641,1.313626429,223.5360825,21683
46,dublin,301,EU,1124519.535,15,65.208958,High income,3.568874027,23.90283866,23,55,11.15282683,13,6.569247138,5,144,9.268215365,7,1.109732912,60.18898991,39.63651775,3156.266511,68.3599596,53.10508328,21031.5528,6330497.391,1.271132485,314.2857143,94600,43.26195822,42,62,12.17426021,16,0.026232452,0.011778885,0.996821944,0.047796558,0.034731275,1.083221239,64.84042273,44.81225303,3156.266272,73.05473662,57.26141643,29137.26106,8770315.578,1.160446842,157.6445183,47451
71,cardiff,113,EU,388459.7329,15,23.650712,High income,3.575499764,23.91994068,23,53,11.64928212,16,3.800616016,2,46,4.853393861,5,1.095776344,56.94817387,37.75812602,2883.204194,66.07605625,46.58336024,19208.66944,2170579.647,1.245722108,298.7610619,33760,43.53770504,42,64,13.67967365,23,0.028830545,0.013696961,0.982717844,0.050736933,0.039109668,1.071509797,60.61967298,41.09209759,2887.155492,72.29212174,49.5891674,28883.93303,3263884.432,1.2091454,171.0088496,19324
57,oslo,244,EU,889573.2617,26,35.626972,High income,3.57456343,23.42193576,22,60,11.40320004,12,7.249482751,6,110,8.062081469,8,1.064536327,48.61828644,34.51990536,1748.363605,49.71318538,38.13412909,24823.02257,6056817.507,1.257751398,467.7786885,114138,37.94363601,35,64,11.20457676,10,0.053947503,0.033808641,0.996104632,0.07504767,0.074040394,1.065764107,54.69484207,38.58501055,1748.363974,55.14577185,42.80186357,40922.27735,9985035.674,1.197944847,251.2786885,61312
56,belfast,149,EU,437125.4131,15,29.745848,High income,3.576161184,20.74604234,20,48,10.46146015,14,2.622942955,1,61,3.973883777,4,1.097667896,55.05997216,36.70421,3643.348658,64.33206281,43.68748187,18664.5915,2781024.134,1.277755762,277.9865772,41420,38.63285382,38,56,11.92357919,18,0.033283493,0.020131778,0.977312648,0.049517439,0.046983967,1.086458651,60.2000268,41.61122168,3643.348345,68.73864304,48.83179343,31867.22761,4748216.914,1.217738523,178.2751678,26563
106,tbilisi,151,NW,988277.7269,7,35.481083,Upper Middle,3.56134862,30.58125545,31,57,13.44394857,19,5.620348736,5,33,4.635308283,7,1.089345826,58.37787351,39.94807749,2391.61433,63.22953966,49.76278351,23065.83238,3482940.689,1.296774194,327.2317881,49412,48.98155844,47,73,12.70728895,16,0.05112644,0.03140665,0.985256661,0.072136785,0.066887081,1.093053588,68.39754546,49.80257291,2191.025613,66.4720968,56.0206591,38155.86516,5761535.639,1.257662338,184.8741722,27916
102,yerevan,194,NW,1027656.189,7,47.947505,Upper Middle,3.565643103,28.46159761,28,60,15.5948877,22,6.249848534,5,28,5.65317269,9,1.087662626,74.05281944,48.89494398,2119.758697,83.21243509,66.96788204,16774.49047,3254251.15,1.280747542,188.2525773,36521,44.09007682,45,64,13.62915721,17,0.042805892,0.027932967,0.976130936,0.057060738,0.049580925,1.093631991,88.41700283,62.75668598,2119.752152,90.87141529,74.74719111,28839.89444,5594939.522,1.265740643,105.871134,20539
121,abu_dhabi,107,NW,508975.565,4,16.814602,High income,3.210710884,23.25131187,23,46,10.69690606,17,2.993355733,2,23,3.601841963,5,1.083202859,59.84727662,36.66612233,4603.596916,80.34939582,53.1503393,17913.91192,1916788.575,1.404167768,224.6635514,24039,38.21151279,40,57,12.7252384,21,0.053387847,0.023830003,0.997334292,0.08963292,0.064732126,1.080600096,69.68568051,44.75480997,5196.609682,101.2256852,62.14007327,25275.71271,2704501.26,1.399558386,156.7009346,16767
101,algiers,468,NW,3316231.955,8,97.802984,Lower Middle,3.571259814,19.26730705,19,43,10.91953447,18,1.537619873,0,25,2.801355451,2,1.094603751,79.48908759,52.90715626,5018.307262,95.13742916,65.38074884,13153.23597,6155714.432,1.344343899,128.8974359,60324,35.06311065,37,51,10.93868831,14,0.043583307,0.026602491,0.985244157,0.058910463,0.05709173,1.09635627,84.75092527,57.25313079,5018.307003,100.0516426,69.25384833,22815.74589,10677769.07,1.334207561,90.58547009,42394
111,beirut,199,NW,1538385.522,8,41.221876,Lower Middle,3.555752974,19.69702137,19,47,11.63713053,18,0.976925589,0,22,2.244734269,1,1.094439842,81.42686541,57.00998664,2695.709935,88.56223635,68.25694273,13745.59141,2735372.69,1.320175598,135.6080402,26986,36.9416552,36,58,14.37996093,23,0.068656316,0.044977889,0.997364871,0.086156149,0.080475178,1.100690768,86.35059664,60.76741959,2695.709935,92.48249698,71.39703371,23518.60471,4680202.338,1.317056396,101.3366834,20166
103,baku,340,NW,1973053.91,5,96.501811,Upper Middle,3.55682572,19.756724,19,49,10.78614373,17,1.534022833,0,22,2.761482567,2,1.068196878,71.77815592,51.14528081,4080.121176,77.4179728,58.27196878,17576.9926,5976177.484,1.229821106,206.9205882,70353,34.92428108,35,57,10.98749425,15,0.034543422,0.023095564,0.976186819,0.044198211,0.047377194,1.066073383,74.93670749,53.96117207,4080.121176,77.45249394,58.92173391,31329.71499,10652103.1,1.218778544,126.8,43112
108,jerusalem,79,NW,1022929.273,8,15.180791,High income,3.578978486,19.39248717,18,47,12.48705497,20,8.24395707,8,31,5.823362735,8,1.10372366,66.73914427,40.54280403,2341.18791,95.89223065,53.07398572,20522.70926,1621294.032,1.359169389,245.2658228,19376,34.14066575,35,52,14.59224384,25,0.060708928,0.039095108,0.942967281,0.079305062,0.07622073,1.124930617,89.40592436,52.18721707,2341.187755,123.7728543,75.77601016,29351.17276,2318742.648,1.297131462,123.9367089,9791
120,ankara,357,NW,3695989.495,7,72.49444,Upper Middle,3.567763108,17.54905609,18,44,8.388512925,12,2.324324813,1,61,4.209667092,4,1.056903098,84.95090292,63.3167387,3419.704573,89.04030633,70.38148407,17785.67321,6349485.337,1.465468341,147.3697479,52611,33.59986467,35,56,10.7185811,14,0.058652567,0.040999803,0.993986874,0.065066122,0.066476972,1.051352989,94.0010428,72.38988574,3419.704573,88.39639533,70.42342681,29090.03139,10385141.21,1.488403565,107.4677871,38366
122,sana_a,218,NW,3759519.651,4,45.001952,Low income,3.522233166,15.98304691,17,32,7.941714089,12,0.117603344,0,6,0.52544314,0,1.055404445,98.41573688,71.1882389,2519.531868,93.69523199,72.99276852,13987.22374,3049214.776,1.483975848,97.65137615,21288,30.74947479,31,45,9.123265907,12,0.02554202,0.016867196,0.886159147,0.034432915,0.030468816,1.057685851,96.80439498,71.26168916,2519.531868,88.16969465,69.13626009,24415.13415,5322499.245,1.485150879,87.6559633,19109
113,rabat,203,NW,2094220.784,8,26.06431,Lower Middle,3.27198418,16.50228026,15,43,9.046145638,11,3.186292647,3,17,2.965362089,5,1.058168305,58.35968745,39.26682821,2840.876268,70.65505948,44.76927889,17194.54634,3490492.907,1.451426236,219.2512315,44508,32.56780229,32,53,9.347488394,11,0.033704587,0.022059703,0.974840014,0.048809674,0.045121577,1.051322591,60.95664678,42.51633824,3165.209544,71.67260696,45.57969825,27980.00171,5679940.347,1.468517972,164.1330049,33319
119,tunis,488,NW,2790169.019,8,114.8728,Lower Middle,3.487017091,15.21775931,15,39,9.460595896,14,1.742877538,1,26,2.340542612,3,1.057715337,70.36498861,49.75843424,8698.941981,93.26345413,52.89385572,15168.41333,7402185.707,1.431630741,158.4241803,77311,33.20329641,35,55,9.926353201,10,0.027973097,0.018018271,0.95884186,0.04012798,0.038367797,1.055450965,70.03215536,50.47292463,8698.941981,87.73059865,52.71368258,27379.12854,13361014.73,1.429742078,134.3709016,65573
107,baghdad,688,NW,6891721.864,4,191.265751,Upper Middle,3.537517501,15.26791767,15,43,9.033944857,14,0.048706015,0,5,0.274528043,0,1.038166069,85.75710117,58.1935977,2964.226609,86.26053343,66.41192769,17571.6051,12089264.31,1.439223708,145.0697674,99808,31.44838504,33,53,11.21831248,13,0.025231074,0.017415654,0.971625061,0.035063507,0.034682235,1.036486656,86.67413627,59.2055981,2964.226609,85.26579105,66.69688743,32176.51329,22137441.14,1.443049816,125.0494186,86034
114,muscat,148,NW,734541.6733,4,24.936923,High income,3.552899729,13.72344198,14,30,7.624596214,12,0.35958279,0,12,1.117822354,0,1.106468595,80.02678055,53.71827712,2295.580429,99.7497218,66.69479588,13289.31206,1966818.186,1.359634941,126.7905405,18765,27.69024539,29,41,8.339829322,11,0.047073018,0.027062371,0.987598306,0.069646331,0.05965354,1.100944981,80.28386298,56.07791684,2295.580429,92.60320143,66.52628172,21877.89512,3237928.478,1.346645987,98.75,14615
104,manama,273,NW,1361833.134,4,58.587916,High income,3.459241914,13.74752096,12,38,8.922346794,13,0.254121098,0,5,0.630244912,0,1.068826483,57.9323134,42.05145459,1898.508456,63.86403001,41.82224592,17272.31764,4715342.717,1.409686573,220.7069597,60253,27.58447738,27,49,10.14920653,15,0.024539784,0.013427528,0.923270665,0.040384953,0.034686404,1.06581094,58.86292823,43.75762489,1677.12009,60.52029052,42.34533631,29388.98794,8023193.706,1.385379361,186.0879121,50802
112,tripoli,465,NW,1248354.011,6,119.799921,Upper Middle,3.457590566,13.22278249,12,37,8.824516441,15,0.393288655,0,10,1.093007384,0,1.072925801,85.98847104,63.9508849,4001.015275,82.99051888,69.86941631,14634.68301,6805127.598,1.323066018,132.6623656,61688,27.29299672,28,46,9.303528843,14,0.026145144,0.017633449,0.99806108,0.035838857,0.035082131,1.068658663,85.17703641,64.23001757,3005.139205,76.34075265,68.83568332,27277.35059,12683968.02,1.321782418,103.2860215,48028
110,kuwait_city,490,NW,3703486.237,4,123.238141,High income,3.453268701,9.657117795,9,29,6.598590476,10,0.123773689,0,7,0.477255004,0,1.126930604,75.3134555,53.53586728,2338.796777,81.7484599,65.90159507,18344.66705,8988886.854,1.464855382,172.8265306,84685,21.49114089,22,40,8.960430932,13,0.03872448,0.020204391,0.973115183,0.061964741,0.048454696,1.151421483,81.39951186,59.1119294,5016.995056,86.30933266,71.3528225,27744.10995,13594613.88,1.464000109,139.5510204,68380
118,damascus,270,NW,3771637.934,7,60.776653,Low income,3.54444186,12.97421547,9,41,11.14933496,18,0.158704777,0,6,0.529291594,0,1.057961477,96.58152992,66.07965049,2072.548614,105.0312857,79.71978733,11773.64621,3178884.476,1.38325005,90.58888889,24459,24.61607946,18,53,15.17797579,27,0.031659075,0.019226865,0.959591118,0.046024747,0.037589316,1.05734436,100.2465803,69.53032044,2072.548614,106.0350905,81.64342049,20648.93911,5575213.561,1.379425489,71.81851852,19391
115,doha,392,NW,1980416.128,4,107.753901,High income,3.40746683,9.758748616,8,32,7.520064957,12,0.524986157,0,17,1.435426727,0,1.098257917,73.63777976,48.54471592,3191.664367,84.78114007,66.94129227,17421.90971,6829388.608,1.4214701,173.8903061,68165,23.58798635,25,46,11.87090468,19,0.029289175,0.015475946,0.922923071,0.047815364,0.038093816,1.092289007,82.17178017,56.71479338,3312.268286,95.67025201,72.47443384,28363.72807,11118581.4,1.431459772,147.1403061,57679
116,riyadh,1108,NW,7970319.431,4,359.453889,High income,3.212130814,6.590447162,6,28,4.488844718,7,0.236237054,0,51,1.455287303,0,1.043945296,93.8056093,69.61224862,6129.871748,103.759055,68.07998562,17987.05626,19929658.34,1.508565689,128.9756318,142905,16.36858963,17,39,7.801856658,10,0.034678565,0.022877693,0.988377717,0.045923444,0.038278977,1.038380139,89.98003079,69.38308783,10579.32207,95.72469989,60.38874218,29057.78408,32196024.76,1.508286123,122.4765343,135704
117,khartoum,958,NW,7114789.468,4,254.712552,Low income,3.052427254,7.234775232,6,34,6.406722124,8,0.122563385,0,7,0.452907119,0,1.015192905,71.26313889,55.77034905,4318.621773,58.37193927,43.25738614,19530.11698,18709852.06,1.598579852,175.7651357,168383,16.73249395,16,43,10.22578324,15,0.026870155,0.018740063,0.973281941,0.03620587,0.036517517,1.014739396,70.9070602,55.74380599,3183.852543,56.07268079,42.97741214,38144.22359,36542166.2,1.599272214,171.6096033,164402
